"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","4","blue","frc2341","frc9112","frc4944","75","6","21","None","Level","32","54","Docked","Level","1"
"2","9","red","frc9112","frc1011","frc4293","81","6","24","None","Level","20","42","Docked","Level","3"
"3","15","blue","frc1619","frc5763","frc9112","101","6","20","None","NotLevel","39","61","None","Level","3"
"4","22","red","frc2083","frc159","frc9112","45","9","15","None","Level","13","25","Docked","NotLevel","0"
"5","30","blue","frc9112","frc3374","frc1332","88","6","24","None","Level","27","49","Docked","Level","1"
"6","37","red","frc3200","frc9112","frc3729","86","6","20","None","NotLevel","34","56","None","Level","1"
"7","47","red","frc9112","frc7479","frc2945","26","3","6","None","Level","4","8","None","Level","0"
"8","56","blue","frc4388","frc4418","frc9112","42","7","13","None","Level","7","29","Docked","Level","0"
"9","64","blue","frc3648","frc2036","frc9112","96","12","30","None","Level","36","56","Docked","Level","1"
"10","69","blue","frc1977","frc9112","frc4499","115","16","31","None","Level","44","64","Docked","Level","2"
"11","74","red","frc9112","frc2594","frc7243","26","3","9","None","Level","13","17","None","Level","0"
"12","81","blue","frc662","frc9112","frc2261","44","6","12","None","Level","12","32","Docked","Level","0"
