"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","5","blue","frc7243","frc4550","frc1303","57","0","18","None","Level","14","34","None","Level","3"
"2","10","red","frc1138","frc5763","frc1303","27","4","10","None","Level","7","17","Park","NotLevel","0"
"3","17","red","frc2945","frc1303","frc2036","51","4","7","None","NotLevel","12","34","Park","Level","0"
"4","26","blue","frc1799","frc2996","frc1303","55","12","26","None","NotLevel","22","24","None","NotLevel","0"
"5","35","red","frc1303","frc159","frc3807","61","6","6","None","Level","23","45","Docked","Level","2"
"6","40","blue","frc4293","frc1303","frc1339","123","18","33","None","Level","33","55","Docked","Level","4"
"7","45","blue","frc2240","frc1303","frc4068","127","4","22","None","Level","46","68","None","Level","4"
"8","56","red","frc1303","frc3648","frc662","87","6","6","None","NotLevel","41","71","None","Level","3"
"9","61","red","frc1303","frc7479","frc2341","33","0","6","None","Level","23","27","None","NotLevel","0"
"10","68","blue","frc1303","frc9068","frc2594","41","6","6","None","Level","12","20","Park","NotLevel","0"
"11","73","red","frc7485","frc1303","frc1332","33","3","3","None","NotLevel","13","13","Park","NotLevel","0"
"12","79","blue","frc1977","frc3298","frc1303","35","3","6","None","Level","15","19","None","NotLevel","0"
