"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","7","blue","frc69","frc2342","frc501","83","9","12","None","Level","39","61","Docked","Level","2"
"2","13","blue","frc7314","frc6324","frc69","71","6","9","None","Level","22","52","None","Level","1"
"3","18","red","frc131","frc69","frc4034","49","9","15","None","Level","12","24","Docked","NotLevel","0"
"4","25","blue","frc509","frc9055","frc69","91","6","27","None","Level","34","54","Park","Level","1"
"5","34","blue","frc4564","frc9101","frc69","97","4","22","None","Level","33","55","Docked","Level","3"
"6","39","blue","frc1474","frc69","frc6153","75","12","30","None","Level","18","40","Docked","Level","3"
"7","45","blue","frc69","frc5902","frc319","91","12","18","None","Level","31","53","Docked","Level","1"
"8","52","red","frc8046","frc69","frc6367","95","12","33","None","Level","30","52","Park","Level","3"
"9","58","red","frc69","frc4906","frc3597","55","12","18","None","NotLevel","20","32","Docked","Level","0"
"10","65","red","frc4473","frc2648","frc69","50","6","9","None","Level","19","41","None","Level","0"
"11","73","red","frc133","frc69","frc811","125","10","31","None","Level","42","64","Docked","Level","4"
"12","82","red","frc69","frc172","frc5265","76","6","24","None","Level","23","37","Park","NotLevel","0"
