"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","1","red","frc6329","frc1247","frc8046","126","18","36","None","Level","45","65","None","Level","4"
"2","11","red","frc4473","frc9101","frc1247","39","6","6","None","NotLevel","18","28","None","Level","0"
"3","15","blue","frc1247","frc7674","frc4564","87","10","31","None","Level","26","46","Docked","Level","3"
"4","22","blue","frc5902","frc1247","frc131","73","6","17","None","NotLevel","32","46","Docked","NotLevel","2"
"5","28","blue","frc319","frc6324","frc1247","114","15","33","None","Level","39","61","Park","Level","4"
"6","37","red","frc1247","frc509","frc58","69","6","12","None","NotLevel","20","42","Docked","Level","0"
"7","42","red","frc1247","frc4546","frc172","86","10","16","None","Level","26","48","Park","Level","2"
"8","49","blue","frc6153","frc1247","frc6762","79","6","24","None","Level","30","40","Docked","NotLevel","2"
"9","55","red","frc1099","frc133","frc1247","94","9","27","None","Level","30","52","None","Level","3"
"10","63","red","frc4034","frc1350","frc1247","29","6","21","None","Level","4","8","None","Level","0"
"11","70","blue","frc2648","frc1247","frc501","101","12","30","None","Level","24","46","Docked","Level","4"
"12","80","blue","frc1247","frc1831","frc7913","69","4","19","None","Level","18","40","Docked","Level","3"
