"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","4","red","frc6153","frc4906","frc7913","70","10","22","None","Level","18","38","None","Level","1"
"2","8","blue","frc3597","frc8046","frc6153","91","12","30","None","Level","31","51","Park","Level","1"
"3","15","red","frc6153","frc501","frc4473","83","13","16","None","NotLevel","30","52","Docked","Level","0"
"4","25","red","frc6153","frc2648","frc4546","92","13","31","Docked","Level","24","46","Docked","Level","3"
"5","33","blue","frc4034","frc6153","frc1729","100","9","30","Docked","Level","33","55","Park","Level","1"
"6","39","blue","frc1474","frc69","frc6153","75","12","30","Docked","Level","18","40","Docked","Level","3"
"7","44","red","frc4564","frc811","frc6153","139","15","36","Docked","Level","41","61","Docked","Level","4"
"8","49","blue","frc6153","frc1247","frc6762","79","6","24","Docked","Level","30","40","Park","NotLevel","2"
"9","57","blue","frc5265","frc6153","frc6324","120","12","33","Docked","Level","35","57","None","Level","3"
"10","67","blue","frc3451","frc133","frc6153","127","18","39","Docked","Level","41","63","Park","Level","4"
"11","71","red","frc6895","frc6153","frc58","110","16","34","None","Level","31","51","Docked","Level","3"
"12","76","red","frc7314","frc6153","frc1721","94","10","28","Docked","Level","34","56","Docked","Level","3"
