"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","8","red","frc2601","frc8739","frc144","96","16","37","None","Level","29","49","Docked","Level","3"
"2","14","red","frc8739","frc4930","frc4860","88","10","16","None","NotLevel","32","62","Docked","Level","1"
"3","22","red","frc8739","frc6401","frc358","71","15","24","None","NotLevel","15","37","Docked","Level","0"
"4","27","blue","frc639","frc7718","frc8739","66","9","15","None","Level","16","46","None","Level","3"
"5","34","blue","frc2791","frc333","frc8739","119","18","36","None","Level","29","51","Docked","Level","3"
"6","43","blue","frc8739","frc28","frc1511","54","12","33","None","Level","13","21","Docked","NotLevel","0"
"7","49","red","frc3003","frc8739","frc7004","70","13","27","None","NotLevel","18","38","Docked","Level","1"
"8","57","blue","frc7030","frc4122","frc8739","83","9","21","None","Level","15","37","Docked","Level","1"
"9","68","red","frc9099","frc8739","frc287","87","9","27","None","Level","25","45","Docked","Level","3"
"10","79","red","frc263","frc8739","frc7504","82","10","28","None","Level","19","39","Docked","Level","1"
