"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","6","red","frc5881","frc7031","frc7318","42","4","7","None","Level","15","35","Docked","Level","0"
"2","11","blue","frc7522","frc5881","frc3003","120","18","39","None","Level","34","56","Docked","Level","3"
"3","24","blue","frc6911","frc5881","frc2601","111","12","30","None","Level","39","61","None","Level","3"
"4","32","blue","frc5881","frc578","frc1860","84","12","15","None","Level","24","54","Docked","Level","1"
"5","40","red","frc191","frc3015","frc5881","91","6","24","None","Level","37","57","Docked","Level","1"
"6","47","red","frc3044","frc2791","frc5881","97","10","25","None","Level","40","62","Docked","Level","1"
"7","56","red","frc5881","frc6648","frc333","86","6","21","None","Level","33","45","Docked","Level","2"
"8","62","blue","frc9099","frc5881","frc5149","43","0","6","None","Level","16","22","Docked","NotLevel","0"
"9","68","blue","frc5881","frc3624","frc28","75","6","20","None","NotLevel","20","40","None","Level","1"
"10","76","red","frc639","frc20","frc5881","113","12","26","None","NotLevel","40","62","Docked","Level","3"
