"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","6","red","frc7165","frc3171","frc378","124","15","36","None","Level","46","68","Docked","Level","3"
"2","13","blue","frc3260","frc378","frc4150","118","12","30","Docked","Level","51","73","Docked","Level","1"
"3","19","red","frc1559","frc2638","frc378","107","18","32","None","NotLevel","38","60","Park","Level","3"
"4","29","red","frc378","frc3181","frc379","81","18","39","None","Level","31","37","Docked","NotLevel","0"
"5","34","blue","frc117","frc378","frc2656","117","12","30","Docked","Level","45","67","Docked","Level","2"
"6","45","red","frc378","frc677","frc4145","121","12","30","None","Level","44","66","Park","Level","4"
"7","52","blue","frc378","frc4467","frc2053","138","24","38","None","NotLevel","48","70","Docked","Level","4"
"8","60","red","frc120","frc378","frc1708","86","8","14","None","Level","22","52","Docked","Level","1"
"9","66","red","frc930","frc378","frc2051","131","16","34","Docked","Level","50","72","Docked","Level","4"
"10","73","blue","frc4085","frc2872","frc378","126","16","37","None","Level","55","69","Park","Level","3"
