"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","7","red","frc8243","frc8145","frc9004","37","4","4","None","Level","14","28","Park","Level","0"
"2","14","blue","frc8243","frc8393","frc120","105","13","34","None","Level","29","51","None","Level","3"
"3","23","red","frc379","frc8222","frc8243","86","12","27","None","Level","22","44","Park","Level","1"
"4","30","red","frc8243","frc9022","frc6032","34","8","8","None","Level","9","21","Park","Level","0"
"5","35","blue","frc3504","frc8243","frc677","42","7","13","None","Level","22","24","Docked","NotLevel","0"
"6","41","red","frc2872","frc8243","frc48","134","18","39","None","Level","43","65","Park","Level","4"
"7","54","blue","frc8243","frc3193","frc4027","96","10","25","None","Level","41","61","Park","Level","1"
"8","64","blue","frc3484","frc59","frc8243","96","11","25","None","NotLevel","41","51","None","NotLevel","1"
"9","72","red","frc1591","frc8243","frc3171","140","22","40","None","Level","45","75","Park","Level","4"
"10","77","blue","frc1559","frc8705","frc8243","97","16","27","None","NotLevel","33","55","Park","Level","1"
