"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","2","blue","frc4189","frc1311","frc2974","160","15","36","None","Level","36","58","Park","Level","3"
"2","9","red","frc3091","frc1648","frc1311","56","12","18","None","Level","11","33","Park","Level","0"
"3","14","red","frc8761","frc8080","frc1311","39","3","9","None","NotLevel","8","20","Park","Level","0"
"4","17","red","frc6023","frc1311","frc6887","68","12","18","None","Level","18","40","Docked","Level","2"
"5","20","blue","frc1311","frc1795","frc8577","51","3","9","None","NotLevel","12","32","Docked","Level","2"
"6","27","red","frc6905","frc4026","frc1311","54","9","12","None","NotLevel","17","37","Park","Level","0"
"7","30","blue","frc1311","frc8866","frc3815","63","12","27","None","Level","11","31","Park","Level","3"
"8","35","red","frc4516","frc1311","frc7451","57","9","15","None","Level","20","42","Docked","Level","0"
"9","41","red","frc6340","frc1311","frc6705","72","3","21","None","Level","31","41","Park","NotLevel","0"
"10","45","red","frc1311","frc4516","frc7514","45","15","33","None","Level","6","12","Park","NotLevel","0"
"11","49","blue","frc1311","frc6712","frc5293","52","9","15","None","Level","18","32","Park","Level","0"
"12","52","blue","frc6341","frc832","frc1311","89","12","30","None","Level","27","49","Docked","Level","3"
