"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","4","blue","frc4516","frc3091","frc8577","43","6","9","None","NotLevel","14","34","None","Level","0"
"2","9","red","frc3091","frc1648","frc1311","56","12","18","None","Level","11","33","None","Level","0"
"3","13","red","frc6887","frc9293","frc3091","43","12","18","None","Level","17","25","Docked","NotLevel","0"
"4","19","blue","frc3091","frc2974","frc832","63","7","10","None","NotLevel","16","38","Park","Level","0"
"5","23","red","frc3091","frc5109","frc4459","18","6","6","None","Level","7","7","Docked","Level","0"
"6","26","blue","frc3091","frc7451","frc4189","80","16","31","None","Level","22","44","Park","Level","1"
"7","30","red","frc6341","frc6905","frc3091","52","6","6","None","Level","19","41","Docked","Level","0"
"8","34","red","frc8761","frc3091","frc3815","77","4","19","None","Level","21","43","Docked","Level","3"
"9","38","blue","frc5293","frc7514","frc3091","47","0","6","None","NotLevel","14","36","None","Level","0"
"10","44","blue","frc5293","frc6340","frc3091","92","10","25","None","Level","30","52","None","Level","3"
"11","50","red","frc5900","frc3091","frc8866","90","10","25","None","Level","25","45","Docked","Level","3"
"12","54","red","frc8080","frc3091","frc6023","80","10","25","None","Level","23","45","Park","Level","3"
