"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","3","blue","frc3008","frc6036","frc1266","90","7","10","None","Level","31","53","Docked","Level","2"
"2","11","red","frc1266","frc3473","frc687","76","6","18","None","Level","23","43","Docked","Level","1"
"3","19","blue","frc1266","frc5089","frc1572","75","0","18","Docked","Level","17","47","Docked","Level","1"
"4","26","red","frc294","frc691","frc1266","69","0","11","Docked","NotLevel","13","43","None","Level","1"
"5","35","red","frc1266","frc4711","frc2102","87","3","21","None","Level","17","37","Docked","Level","1"
"6","42","red","frc1515","frc1266","frc1678","104","3","21","None","Level","41","63","Docked","Level","4"
"7","50","red","frc973","frc1266","frc4201","127","6","27","None","Level","41","61","None","Level","3"
"8","59","blue","frc696","frc1266","frc589","51","3","6","None","Level","6","28","Docked","Level","2"
"9","65","blue","frc972","frc3128","frc1266","70","8","29","Docked","Level","16","36","Docked","Level","1"
"10","72","blue","frc1266","frc2429","frc7424","31","9","15","None","NotLevel","11","11","Docked","NotLevel","0"
"11","77","red","frc3647","frc1266","frc3354","66","6","18","None","Level","23","43","None","Level","3"
