"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","2","red","frc8080","frc6712","frc6887","24","6","9","None","Level","7","15","None","NotLevel","0"
"2","5","blue","frc6712","frc6340","frc5219","77","12","23","None","NotLevel","22","44","Park","Level","1"
"3","9","blue","frc1002","frc6705","frc6712","46","6","9","None","NotLevel","15","37","None","Level","2"
"4","16","blue","frc7104","frc6712","frc1758","42","9","12","None","Level","25","25","Park","Level","0"
"5","20","red","frc8866","frc6712","frc7451","59","9","15","None","Level","28","34","None","NotLevel","0"
"6","25","blue","frc1648","frc2974","frc6712","115","12","30","None","Level","45","65","None","Level","3"
"7","28","red","frc6712","frc1311","frc6944","57","3","6","None","Level","14","34","None","Level","2"
"8","31","red","frc6712","frc4516","frc7514","54","0","3","None","Level","26","46","Park","Level","2"
"9","34","blue","frc6705","frc5900","frc6712","72","6","21","None","Level","21","41","None","Level","3"
"10","40","red","frc6712","frc6705","frc6341","57","3","6","None","Level","21","41","Park","Level","2"
"11","44","blue","frc4026","frc6712","frc832","49","0","3","None","Level","26","26","None","Level","0"
"12","47","red","frc8761","frc6023","frc6712","63","9","20","None","NotLevel","16","38","Park","Level","1"
