"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","2","blue","frc832","frc6340","frc7104","49","6","18","None","Level","16","26","None","Level","2"
"2","6","red","frc7104","frc1648","frc8080","34","0","3","None","Level","16","26","Docked","Level","0"
"3","9","red","frc7514","frc7104","frc5219","19","0","0","None","NotLevel","2","14","Docked","Level","0"
"4","16","blue","frc7104","frc6712","frc1758","42","9","12","None","Level","25","25","Docked","Level","0"
"5","19","red","frc7104","frc8865","frc6023","30","6","20","None","NotLevel","0","10","None","Level","0"
"6","22","blue","frc3815","frc1002","frc7104","31","6","9","None","Level","0","22","Docked","Level","2"
"7","26","blue","frc8865","frc8761","frc7104","30","0","12","Docked","Level","8","18","Park","Level","0"
"8","30","blue","frc1002","frc7104","frc5900","32","3","6","None","NotLevel","6","26","Docked","Level","0"
"9","37","red","frc2974","frc7104","frc1311","96","6","18","None","Level","41","63","None","Level","3"
"10","41","blue","frc1311","frc4026","frc7104","55","0","0","None","Level","12","18","Docked","NotLevel","2"
"11","46","blue","frc7104","frc7451","frc6887","54","3","9","None","Level","13","35","Docked","Level","2"
"12","50","red","frc6341","frc7104","frc6944","47","4","16","None","Level","9","31","Docked","Level","3"
