"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","2","red","frc2062","frc1732","frc1714","132","21","39","Docked","Level","43","63","Docked","Level","4"
"2","9","blue","frc1714","frc3596","frc6381","72","18","33","Docked","Level","24","34","Docked","Level","0"
"3","19","blue","frc1714","frc7900","frc8122","105","12","30","Docked","Level","44","50","Docked","NotLevel","2"
"4","24","blue","frc8847","frc1714","frc4787","85","12","27","Docked","Level","26","48","Docked","Level","1"
"5","33","blue","frc930","frc6017","frc1714","148","18","36","Docked","Level","60","82","Docked","Level","4"
"6","44","blue","frc8096","frc1714","frc2202","129","12","30","Docked","Level","52","74","Docked","Level","4"
"7","55","blue","frc6160","frc1714","frc3418","110","18","36","Docked","Level","39","59","Docked","Level","1"
"8","60","red","frc1714","frc8029","frc2358","97","6","24","Docked","Level","28","58","Park","Level","1"
"9","66","red","frc6421","frc1714","frc2506","119","12","21","None","Level","38","68","Docked","Level","1"
"10","72","red","frc1091","frc8531","frc1714","90","9","24","None","Level","31","51","Docked","Level","1"
"11","85","red","frc1714","frc93","frc8803","77","6","24","Docked","Level","26","38","Docked","NotLevel","0"
"12","92","blue","frc1259","frc7915","frc1714","114","18","33","Docked","Level","34","56","Docked","Level","2"
