"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","3","red","frc6381","frc7417","frc8029","89","6","20","Docked","NotLevel","17","39","None","Level","3"
"2","9","blue","frc1714","frc3596","frc6381","72","18","33","None","Level","24","34","None","Level","0"
"3","18","blue","frc2358","frc1732","frc6381","102","12","30","None","Level","46","52","Docked","NotLevel","2"
"4","30","red","frc6381","frc8531","frc3418","86","6","17","Docked","NotLevel","24","54","Docked","Level","3"
"5","38","blue","frc6381","frc8701","frc8096","146","18","24","None","NotLevel","57","87","Docked","Level","4"
"6","46","blue","frc1091","frc6421","frc6381","101","12","30","None","Level","38","56","Docked","NotLevel","1"
"7","51","red","frc6381","frc8803","frc6643","63","14","17","None","NotLevel","16","36","Docked","Level","0"
"8","59","red","frc1792","frc6381","frc5096","105","12","30","None","Level","35","55","Docked","Level","3"
"9","64","blue","frc6017","frc6381","frc5822","114","12","30","None","Level","27","49","None","Level","3"
"10","71","blue","frc1306","frc6381","frc2202","113","9","27","None","Level","31","61","None","Level","4"
"11","79","red","frc7915","frc2506","frc6381","121","18","36","None","Level","38","60","Docked","Level","2"
"12","89","red","frc5148","frc6381","frc7900","123","6","24","None","Level","44","74","Docked","Level","3"
