"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","4","red","frc3197","frc2512","frc7900","91","12","33","None","Level","31","53","Docked","Level","1"
"2","11","blue","frc3197","frc5096","frc4787","80","6","24","Docked","Level","26","46","Docked","Level","3"
"3","16","red","frc7417","frc1091","frc3197","81","9","30","Docked","Level","24","36","Docked","Level","0"
"4","26","red","frc3197","frc8096","frc3596","105","18","39","Docked","Level","34","46","Docked","NotLevel","1"
"5","35","red","frc93","frc6574","frc3197","118","18","39","Docked","Level","42","64","Docked","Level","3"
"6","41","red","frc6643","frc2194","frc3197","71","14","29","Docked","Level","20","32","Docked","Level","0"
"7","52","red","frc3197","frc8701","frc5148","114","14","32","Docked","Level","43","57","Docked","NotLevel","2"
"8","58","blue","frc3067","frc3197","frc5822","108","13","27","Docked","NotLevel","47","61","Docked","NotLevel","2"
"9","63","blue","frc706","frc6160","frc3197","128","18","39","Docked","Level","39","69","Docked","Level","4"
"10","72","blue","frc6421","frc3197","frc8188","124","21","42","Docked","Level","37","57","Docked","Level","4"
"11","79","blue","frc1732","frc3197","frc537","150","18","39","Docked","Level","51","81","Docked","Level","4"
"12","94","blue","frc6223","frc3197","frc8029","104","13","31","Docked","Level","39","53","Docked","NotLevel","1"
